,municipio_productor,departamento,recurso_natural,a_o_produccion,valor_contraprestacion
13620,Socha,Boyaca,CARBON,2016,16337726.0
13621,Socha,Boyaca,CARBON,2016,32675452.0
13622,Socha,Boyaca,CARBON,2017,22155301.0
13623,Socha,Boyaca,CARBON,2017,44310602.0
13624,Socha,Boyaca,CARBON,2018,28675374.0
13625,Socha,Boyaca,CARBON,2018,68250684.0
13626,Socha,Boyaca,CARBON,2019,98194799.0
13627,Socha,Boyaca,CARBON,2019,196389598.0
13628,Socha,Boyaca,CARBON,2020,64464147.0
13629,Socha,Boyaca,CARBON,2020,128928295.0
13630,Socha,Boyaca,CARBON,2012,34721741.0
13631,Socha,Boyaca,CARBON,2012,34721741.0
13632,Socha,Boyaca,CARBON,2013,45369570.0
13633,Socha,Boyaca,CARBON,2013,90739140.0
13634,Socha,Boyaca,CARBON,2014,44627576.0
13635,Socha,Boyaca,CARBON,2014,89255151.0
13636,Socha,Boyaca,CARBON,2015,35142303.0
13637,Socha,Boyaca,CARBON,2015,70284607.0
13638,Socha,Boyaca,CARBON,2016,15668071.0
13639,Socha,Boyaca,CARBON,2016,31336142.0
13640,Socha,Boyaca,CARBON,2017,43705639.0
13641,Socha,Boyaca,CARBON,2017,87411277.0
13642,Socha,Boyaca,CARBON,2018,41148741.0
13643,Socha,Boyaca,CARBON,2018,82297481.0
13644,Socha,Boyaca,CARBON,2019,247245597.0
13645,Socha,Boyaca,CARBON,2020,81353106.0
13646,Socha,Boyaca,CARBON,2020,162706212.0
13647,Socha,Boyaca,CARBON,2019,123622798.0
13648,Socha,Boyaca,CARBON,2012,35733970.0
13649,Socha,Boyaca,CARBON,2012,35733970.0
13650,Socha,Boyaca,CARBON,2013,28322524.0
13651,Socha,Boyaca,CARBON,2013,56645049.0
13652,Socha,Boyaca,CARBON,2014,31702197.0
13653,Socha,Boyaca,CARBON,2014,63404396.0
13654,Socha,Boyaca,CARBON,2015,26422159.0
13655,Socha,Boyaca,CARBON,2015,52844318.0
13656,Socha,Boyaca,CARBON,2016,18023732.0
13657,Socha,Boyaca,CARBON,2016,36047464.0
13658,Socha,Boyaca,CARBON,2017,40058534.0
13659,Socha,Boyaca,CARBON,2017,80117068.0
13660,Socha,Boyaca,CARBON,2018,41970458.0
13661,Socha,Boyaca,CARBON,2018,83940916.0
13662,Socha,Boyaca,CARBON,2019,97940480.0
13663,Socha,Boyaca,CARBON,2019,263169377.0
13664,Socha,Boyaca,CARBON,2018,116377304.0
13665,Socha,Boyaca,CARBON,2019,67353355.0
13666,Socha,Boyaca,CARBON,2012,357097388.0
13667,Socha,Boyaca,CARBON,2013,311154923.0
13668,Socha,Boyaca,CARBON,2014,151945274.0
13669,Socha,Boyaca,CARBON,2015,295368194.0
13670,Socha,Boyaca,CARBON,2016,354525018.0
13671,Socha,Boyaca,CARBON,2017,91029278.0
13672,Socha,Boyaca,CARBON,2018,870226666.0
13673,Socha,Boyaca,CARBON,2019,742218403.0
13674,Socha,Boyaca,CARBON,2020,821395688.0
13675,Socha,Boyaca,CARBON,2021,65956125.0
13676,Socha,Boyaca,CARBON,2017,368177294.0
13677,Socha,Boyaca,CARBON,2019,88429373.0
13678,Socha,Boyaca,CARBON,2017,41128536.0
13679,Socha,Boyaca,CARBON,2012,181380719.0
13680,Socha,Boyaca,CARBON,2013,91172078.0
13681,Socha,Boyaca,CARBON,2014,18282978.0
13682,Socha,Boyaca,CARBON,2015,174017470.0
13683,Socha,Boyaca,CARBON,2016,346278403.0
13684,Socha,Boyaca,CARBON,2017,610417415.0
13685,Socha,Boyaca,CARBON,2018,1013155919.0
13686,Socha,Boyaca,CARBON,2019,461484592.0
13687,Socha,Boyaca,CARBON,2020,471471010.0
13688,Socha,Boyaca,CARBON,2021,
13689,Socha,Boyaca,CARBON,2017,72200916.0
13690,Socha,Boyaca,CARBON,2018,36451950.0
13691,Socha,Boyaca,CARBON,2018,23082579.0
13692,Socha,Boyaca,CARBON,2012,168609064.0
13693,Socha,Boyaca,CARBON,2013,266980521.0
13694,Socha,Boyaca,CARBON,2014,351435252.0
13695,Socha,Boyaca,CARBON,2015,186776807.0
13696,Socha,Boyaca,CARBON,2016,369672628.0
13697,Socha,Boyaca,CARBON,2017,808771972.0
13698,Socha,Boyaca,CARBON,2018,1022537864.0
13699,Socha,Boyaca,CARBON,2019,857907330.0
13700,Socha,Boyaca,CARBON,2020,188304506.0
13701,Socha,Boyaca,CARBON,2017,120302739.0
13702,Socha,Boyaca,CARBON,2018,49978510.0
13703,Socha,Boyaca,CARBON,2019,224834813.0
13704,Socha,Boyaca,CARBON,2017,46434709.0
13705,Socha,Boyaca,CARBON,2019,212531464.0
13706,Socha,Boyaca,CARBON,2012,424898298.0
13707,Socha,Boyaca,CARBON,2013,604986266.0
13708,Socha,Boyaca,CARBON,2014,396707471.0
13709,Socha,Boyaca,CARBON,2015,567753777.0
13710,Socha,Boyaca,CARBON,2016,636645759.0
13711,Socha,Boyaca,CARBON,2017,1020869762.0
13712,Socha,Boyaca,CARBON,2018,1790385591.0
13713,Socha,Boyaca,CARBON,2019,671250832.0
13714,Socha,Boyaca,CARBON,2020,444080757.0
13715,Socha,Boyaca,CALIZAS,2013,190800.0
13716,Socha,Boyaca,CALIZAS,2013,381600.0
13717,Socha,Boyaca,ARENA DE CANTERA,2014,8645.0
13718,Sogamoso,Boyaca,CARBON,2018,31362849.0
13719,Sogamoso,Boyaca,CARBON,2019,16623638.0
13720,Sogamoso,Boyaca,CARBON,2019,60425302.0
13721,Sogamoso,Boyaca,CARBON,2012,464712542.0
13722,Sogamoso,Boyaca,CARBON,2013,207353805.0
13723,Sogamoso,Boyaca,CARBON,2014,41524801.0
13724,Sogamoso,Boyaca,CARBON,2015,226552952.0
13725,Sogamoso,Boyaca,CARBON,2016,213015531.0
13726,Sogamoso,Boyaca,CARBON,2017,111292148.0
13727,Sogamoso,Boyaca,CARBON,2018,263286131.0
13728,Sogamoso,Boyaca,CARBON,2019,270212452.0
13729,Sogamoso,Boyaca,CARBON,2020,237437800.0
13730,Sogamoso,Boyaca,CARBON,2021,47943978.0
13731,Sogamoso,Boyaca,CARBON,2017,100123481.0
13732,Sogamoso,Boyaca,CARBON,2019,33166344.0
13733,Sogamoso,Boyaca,CARBON,2017,38892446.0
13734,Sogamoso,Boyaca,CARBON,2012,350723579.0
13735,Sogamoso,Boyaca,CARBON,2013,255391975.0
13736,Sogamoso,Boyaca,CARBON,2015,233227198.0
13737,Sogamoso,Boyaca,CARBON,2016,235386383.0
13738,Sogamoso,Boyaca,CARBON,2017,63436036.0
13739,Sogamoso,Boyaca,CARBON,2018,303096082.0
13740,Sogamoso,Boyaca,CARBON,2019,33492242.0
13741,Sogamoso,Boyaca,CARBON,2020,169206389.0
13742,Sogamoso,Boyaca,CARBON,2021,
13743,Sogamoso,Boyaca,CARBON,2017,69762215.0
13744,Sogamoso,Boyaca,CARBON,2018,19194593.0
13745,Sogamoso,Boyaca,CARBON,2018,49309064.0
13746,Sogamoso,Boyaca,CARBON,2012,293202571.0
13747,Sogamoso,Boyaca,CARBON,2013,345366952.0
13748,Sogamoso,Boyaca,CARBON,2014,310073178.0
13749,Sogamoso,Boyaca,CARBON,2015,164693293.0
13750,Sogamoso,Boyaca,CARBON,2016,407717429.0
13751,Sogamoso,Boyaca,CARBON,2017,78541016.0
13752,Sogamoso,Boyaca,CARBON,2018,78826790.0
13753,Sogamoso,Boyaca,CARBON,2019,80314927.0
13754,Sogamoso,Boyaca,CARBON,2020,224400832.0
13755,Sogamoso,Boyaca,CARBON,2017,21736126.0
13756,Sogamoso,Boyaca,CARBON,2018,27115432.0
13757,Sogamoso,Boyaca,CARBON,2017,49436220.0
13758,Sogamoso,Boyaca,CARBON,2019,22745353.0
13759,Sogamoso,Boyaca,CARBON,2012,196599817.0
13760,Sogamoso,Boyaca,CARBON,2013,179595983.0
13761,Sogamoso,Boyaca,CARBON,2014,221841311.0
13762,Sogamoso,Boyaca,CARBON,2015,141551427.0
13763,Sogamoso,Boyaca,CARBON,2016,394987430.0
13764,Sogamoso,Boyaca,CARBON,2017,292272237.0
13765,Sogamoso,Boyaca,CARBON,2018,302854189.0
13766,Sogamoso,Boyaca,CARBON,2019,129761975.0
13767,Sogamoso,Boyaca,CARBON,2020,106385750.0
13768,Sogamoso,Boyaca,CALIZAS,2013,188256.0
13769,Sogamoso,Boyaca,CALIZAS,2014,6930514.0
13770,Sogamoso,Boyaca,ARCILLA,2017,703497.0
13771,Sogamoso,Boyaca,ARCILLA,2017,42100.0
13772,Sogamoso,Boyaca,ARCILLA,2018,3896.0
13773,Sogamoso,Boyaca,ARCILLA,2016,183866.0
13774,Sogamoso,Boyaca,ARCILLA,2017,1135092.0
13775,Sogamoso,Boyaca,ARCILLA,2012,6128.0
13776,Sogamoso,Boyaca,ARCILLA,2013,85360.0
13777,Sogamoso,Boyaca,ARCILLA,2014,1298048.0
13778,Sogamoso,Boyaca,ARCILLA,2015,2514565.0
13779,Sogamoso,Boyaca,ARCILLA,2016,538057.0
13780,Sogamoso,Boyaca,ARCILLA,2017,26931.0
13781,Sogamoso,Boyaca,ARCILLA,2018,1135147.0
13782,Sogamoso,Boyaca,ROCA FOSFORICA,2013,6478448.0
13783,Sogamoso,Boyaca,ROCA FOSFORICA,2014,13493163.0
13784,Sogamoso,Boyaca,ROCA FOSFORICA,2015,27789102.0
13785,Sogamoso,Boyaca,ROCA FOSFORICA,2017,18335442.0
13786,Sogamoso,Boyaca,ROCA FOSFORICA,2018,20257460.0
13787,Sogamoso,Boyaca,ROCA FOSFORICA,2019,23840025.0
13788,Sogamoso,Boyaca,ROCA FOSFORICA,2020,22362450.0
13789,Sogamoso,Boyaca,ROCA FOSFORICA,2021,15779135.0
13790,Sogamoso,Boyaca,ROCA FOSFORICA,2013,14254926.0
13791,Sogamoso,Boyaca,ROCA FOSFORICA,2014,15513498.0
13792,Sogamoso,Boyaca,ROCA FOSFORICA,2015,29863623.0
13793,Sogamoso,Boyaca,ROCA FOSFORICA,2016,18041947.0
13794,Sogamoso,Boyaca,ROCA FOSFORICA,2017,16008579.0
13795,Sogamoso,Boyaca,ROCA FOSFORICA,2018,18241325.0
13796,Sogamoso,Boyaca,ROCA FOSFORICA,2019,20091344.0
13797,Sogamoso,Boyaca,ROCA FOSFORICA,2020,21177500.0
13798,Sogamoso,Boyaca,ROCA FOSFORICA,2012,54516218.0
13799,Sogamoso,Boyaca,ROCA FOSFORICA,2013,13308133.0
13800,Sogamoso,Boyaca,ROCA FOSFORICA,2014,5791669.0
13801,Sogamoso,Boyaca,ROCA FOSFORICA,2015,22052948.0
13802,Sogamoso,Boyaca,ROCA FOSFORICA,2017,817067.0
13803,Sogamoso,Boyaca,ROCA FOSFORICA,2018,6683344.0
13804,Sogamoso,Boyaca,ROCA FOSFORICA,2019,31788515.0
13805,Sogamoso,Boyaca,ROCA FOSFORICA,2020,21533250.0
13806,Sogamoso,Boyaca,ROCA FOSFORICA,2012,15278671.0
13807,Sogamoso,Boyaca,ROCA FOSFORICA,2013,12037458.0
13808,Sogamoso,Boyaca,ROCA FOSFORICA,2014,14067781.0
13809,Sogamoso,Boyaca,ROCA FOSFORICA,2015,23100316.0
13810,Sogamoso,Boyaca,ROCA FOSFORICA,2016,78776296.0
13811,Sogamoso,Boyaca,ROCA FOSFORICA,2017,48868259.0
13812,Sogamoso,Boyaca,ROCA FOSFORICA,2018,10636833.0
13813,Sogamoso,Boyaca,ROCA FOSFORICA,2019,23770626.0
13814,Sogamoso,Boyaca,ROCA FOSFORICA,2020,9490042.0
13815,Sogamoso,Boyaca,ARCILLAS CERAMICAS,2013,83332.0
13816,Sogamoso,Boyaca,ARCILLAS CERAMICAS,2018,32615.0
13817,Sogamoso,Boyaca,ARCILLAS CERAMICAS,2019,325210.0
13818,Sogamoso,Boyaca,ARCILLAS CERAMICAS,2021,258488.0
13819,Sogamoso,Boyaca,ARCILLAS CERAMICAS,2018,25040.0
13820,Sogamoso,Boyaca,ARCILLAS CERAMICAS,2019,430354.0
13821,Sogamoso,Boyaca,ARCILLAS CERAMICAS,2020,228477.0
13822,Sogamoso,Boyaca,ARCILLAS CERAMICAS,2021,257836.0
13823,Sogamoso,Boyaca,ARCILLAS CERAMICAS,2012,60891.0
13824,Sogamoso,Boyaca,ARCILLAS CERAMICAS,2018,381291.0
13825,Sogamoso,Boyaca,ARCILLAS CERAMICAS,2019,167846.0
13826,Sogamoso,Boyaca,ARCILLAS CERAMICAS,2020,454763.0
13827,Sogamoso,Boyaca,ARCILLAS CERAMICAS,2013,13772.0
13828,Sogamoso,Boyaca,ARCILLAS CERAMICAS,2016,456027.0
13829,Sogamoso,Boyaca,ARCILLAS CERAMICAS,2017,24630.0
13830,Sogamoso,Boyaca,ARCILLAS CERAMICAS,2018,233697.0
13831,Sogamoso,Boyaca,ARCILLAS CERAMICAS,2019,146938.0
13832,Sogamoso,Boyaca,ARCILLAS CERAMICAS,2020,408476.0
13833,Sogamoso,Boyaca,ARCILLAS FERRUGINOSAS,2012,10800.0
13834,Sogamoso,Boyaca,ARCILLAS FERRUGINOSAS,2013,4351.0
13835,Sogamoso,Boyaca,ARCILLAS FERRUGINOSAS,2019,17800.0
13836,Sogamoso,Boyaca,ARCILLAS FERRUGINOSAS,2012,10800.0
13837,Sogamoso,Boyaca,ARCILLAS FERRUGINOSAS,2019,17000.0
13838,Sogamoso,Boyaca,ARCILLAS FERRUGINOSAS,2012,21065.0
13839,Sogamoso,Boyaca,ARCILLAS FERRUGINOSAS,2016,16693.0
13840,Sogamoso,Boyaca,ARCILLAS FERRUGINOSAS,2020,17000.0
13841,Sogamoso,Boyaca,ARCILLAS FERRUGINOSAS,2019,17000.0
13842,Sogamoso,Boyaca,ARCILLAS FERRUGINOSAS,2012,67251.0
13843,Sogamoso,Boyaca,ARCILLAS FERRUGINOSAS,2013,52542.0
13844,Sogamoso,Boyaca,ARCILLAS FERRUGINOSAS,2016,16692.0
13845,Sogamoso,Boyaca,ARCILLAS FERRUGINOSAS,2018,16832.0
13846,Sogamoso,Boyaca,ARCILLAS FERRUGINOSAS,2019,17000.0
13847,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2013,1033027.0
13848,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2015,743470.0
13849,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2018,1779316.0
13850,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2019,4113556.0
13851,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2020,311876.0
13852,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2021,416671.0
13853,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2013,428830.0
13854,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2018,428874.0
13855,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2019,1553348.0
13856,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2020,277305.0
13857,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2021,139551.0
13858,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2012,26001.0
13859,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2013,439789.0
13860,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2016,60093.0
13861,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2018,470093.0
13862,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2019,2708368.0
13863,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2020,387520.0
13864,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2012,251054.0
13865,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2013,1416448.0
13866,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2014,1217651.0
13867,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2015,996003.0
13868,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2016,2091937.0
13869,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2017,7690734.0
13870,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2018,6612253.0
13871,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2019,1254690.0
13872,Sogamoso,Boyaca,ARCILLAS MISCELANEAS,2020,447281.0
13873,Sogamoso,Boyaca,ARENAS SILICEAS,2013,129445.0
13874,Sogamoso,Boyaca,ARENAS SILICEAS,2015,185424.0
13875,Sogamoso,Boyaca,ARENAS SILICEAS,2019,509566.0
13876,Sogamoso,Boyaca,ARENAS SILICEAS,2017,72665.0
13877,Sogamoso,Boyaca,ARENAS SILICEAS,2018,173558.0
13878,Sogamoso,Boyaca,ARENAS SILICEAS,2019,181736.0
13879,Sogamoso,Boyaca,ARENAS SILICEAS,2013,95726.0
13880,Sogamoso,Boyaca,ARENAS SILICEAS,2018,176058.0
13881,Sogamoso,Boyaca,ARENAS SILICEAS,2019,164480.0
13882,Sogamoso,Boyaca,ARENAS SILICEAS,2012,120263.0
13883,Sogamoso,Boyaca,ARENAS SILICEAS,2013,260304.0
13884,Sogamoso,Boyaca,ARENAS SILICEAS,2014,102986.0
13885,Sogamoso,Boyaca,ARENAS SILICEAS,2015,435777.0
13886,Sogamoso,Boyaca,ARENAS SILICEAS,2017,121101.0
13887,Sogamoso,Boyaca,ARENAS SILICEAS,2018,1030720.0
13888,Sogamoso,Boyaca,ARENAS,2017,680026.0
13889,Sogamoso,Boyaca,ARENAS,2018,607785.0
13890,Sogamoso,Boyaca,ARENAS,2019,522693.0
13891,Sogamoso,Boyaca,ARENAS,2020,211898.0
13892,Sogamoso,Boyaca,ARENAS,2021,848982.0
13893,Sogamoso,Boyaca,ARENAS,2016,606294.0
13894,Sogamoso,Boyaca,ARENAS,2017,487794.0
13895,Sogamoso,Boyaca,ARENAS,2018,579859.0
13896,Sogamoso,Boyaca,ARENAS,2019,839509.0
13897,Sogamoso,Boyaca,ARENAS,2020,194887.0
13898,Sogamoso,Boyaca,ARENAS,2021,131296.0
13899,Sogamoso,Boyaca,ARENAS,2016,709368.0
13900,Sogamoso,Boyaca,ARENAS,2017,98700.0
13901,Sogamoso,Boyaca,ARENAS,2018,47034.0
13902,Sogamoso,Boyaca,ARENAS,2019,753452.0
13903,Sogamoso,Boyaca,ARENAS,2020,341748.0
13904,Sogamoso,Boyaca,ARENAS,2012,155302.0
13905,Sogamoso,Boyaca,ARENAS,2013,126590.0
13906,Sogamoso,Boyaca,ARENAS,2014,152394.0
13907,Sogamoso,Boyaca,ARENAS,2015,256247.0
13908,Sogamoso,Boyaca,ARENAS,2016,860634.0
13909,Sogamoso,Boyaca,ARENAS,2017,797773.0
13910,Sogamoso,Boyaca,ARENAS,2018,1536015.0
13911,Sogamoso,Boyaca,ARENAS,2019,1012609.0
13912,Sogamoso,Boyaca,ARENAS,2020,756963.0
13913,Sogamoso,Boyaca,ARENA DE CANTERA,2013,59383.0
13914,Sogamoso,Boyaca,ARENA DE CANTERA,2014,64107.0
13915,Sogamoso,Boyaca,ARENA DE CANTERA,2015,110312.0
13916,Sogamoso,Boyaca,ARENA DE CANTERA,2012,1485.0
13917,Sogamoso,Boyaca,ARENA DE CANTERA,2014,3316.0
13918,Sogamoso,Boyaca,ARENA DE CANTERA,2012,1782.0
13919,Sogamoso,Boyaca,ARENA DE CANTERA,2013,92045.0
13920,Sogamoso,Boyaca,ARENA DE CANTERA,2014,169419.0
13921,Sogamoso,Boyaca,ARENA DE CANTERA,2012,2078.0
13922,Sogamoso,Boyaca,ARENA DE CANTERA,2013,80662.0
13923,Sogamoso,Boyaca,ARENA DE CANTERA,2014,122109.0
13924,Sogamoso,Boyaca,ARENA DE CANTERA,2015,915711.0
13925,Sogamoso,Boyaca,ARENA DE CANTERA,2016,249514.0
13926,Sogamoso,Boyaca,ARENA DE RIO,2016,35231.0
13927,Sogamoso,Boyaca,RECEBO,2014,320398.0
13928,Sogamoso,Boyaca,RECEBO,2015,12814.0
13929,Sogamoso,Boyaca,RECEBO,2014,219630.0
13930,Sogamoso,Boyaca,RECEBO,2014,281857.0
13931,Sogamoso,Boyaca,RECEBO,2016,13208.0
13932,Somondoco,Boyaca,ARENAS,2017,237970.0
13933,Somondoco,Boyaca,ARENAS,2019,494412.0
13934,Somondoco,Boyaca,ARENAS,2020,173960.0
13935,Somondoco,Boyaca,ARENAS,2021,197052.0
13936,Somondoco,Boyaca,ARENAS,2016,75627.0
13937,Somondoco,Boyaca,ARENAS,2017,442207.0
13938,Somondoco,Boyaca,ARENAS,2018,316194.0
13939,Somondoco,Boyaca,ARENAS,2019,603994.0
13940,Somondoco,Boyaca,ARENAS,2020,25703.0
13941,Somondoco,Boyaca,ARENAS,2021,85700.0
13942,Somondoco,Boyaca,ARENAS,2016,82328.0
13943,Somondoco,Boyaca,ARENAS,2019,777075.0
13944,Somondoco,Boyaca,ARENAS,2016,63957.0
13945,Somondoco,Boyaca,ARENAS,2017,419796.0
13946,Somondoco,Boyaca,ARENAS,2018,1777326.0
13947,Somondoco,Boyaca,ARENAS,2019,433869.0
13948,Somondoco,Boyaca,ARENAS,2020,159140.0
13949,Somondoco,Boyaca,ARENA DE CANTERA,2014,15265.0
13950,Somondoco,Boyaca,ARENA DE RIO,2016,70384.0
13951,Somondoco,Boyaca,GRAVA DE CANTERA,2014,23332.0
13952,Somondoco,Boyaca,GRAVAs DE RIO,2016,159815.0
13953,Somondoco,Boyaca,GRAVAS DE RIO,2013,506650.0
13954,Somondoco,Boyaca,GRAVAS DE RIO,2015,731932.0
13955,Somondoco,Boyaca,GRAVAS DE RIO,2016,731932.0
13956,Somondoco,Boyaca,RECEBO,2013,24917.0
13957,Somondoco,Boyaca,RECEBO,2014,18300.0
13958,Somondoco,Boyaca,RECEBO,2015,196643.0
13959,Somondoco,Boyaca,RECEBO,2016,347981.0
13960,Somondoco,Boyaca,RECEBO,2017,379640.0
13961,Somondoco,Boyaca,RECEBO,2019,633662.0
13962,Somondoco,Boyaca,RECEBO,2013,21360.0
13963,Somondoco,Boyaca,RECEBO,2014,25621.0
13964,Somondoco,Boyaca,RECEBO,2015,7569.0
13965,Somondoco,Boyaca,RECEBO,2016,157293.0
13966,Somondoco,Boyaca,RECEBO,2017,519961.0
13967,Somondoco,Boyaca,RECEBO,2019,640781.0
13968,Somondoco,Boyaca,RECEBO,2013,24920.0
13969,Somondoco,Boyaca,RECEBO,2014,29285.0
13970,Somondoco,Boyaca,RECEBO,2015,22708.0
13971,Somondoco,Boyaca,RECEBO,2016,357168.0
13972,Somondoco,Boyaca,RECEBO,2013,28480.0
13973,Somondoco,Boyaca,RECEBO,2014,386328.0
13974,Somondoco,Boyaca,RECEBO,2016,480134.0
13975,Somondoco,Boyaca,RECEBO,2017,536907.0
13976,Somondoco,Boyaca,RECEBO,2018,6248149.0
13977,Somondoco,Boyaca,RECEBO,2020,2107973.0
13978,Somondoco,Boyaca,GRAVAS,2017,784546.0
13979,Somondoco,Boyaca,GRAVAS,2019,589520.0
13980,Somondoco,Boyaca,GRAVAS,2020,177030.0
13981,Somondoco,Boyaca,GRAVAS,2021,372542.0
13982,Somondoco,Boyaca,GRAVAS,2016,354165.0
13983,Somondoco,Boyaca,GRAVAS,2017,602928.0
13984,Somondoco,Boyaca,GRAVAS,2018,414335.0
13985,Somondoco,Boyaca,GRAVAS,2019,486028.0
13986,Somondoco,Boyaca,GRAVAS,2020,24165.0
13987,Somondoco,Boyaca,GRAVAS,2021,125000.0
13988,Somondoco,Boyaca,GRAVAS,2016,135031.0
13989,Somondoco,Boyaca,GRAVAS,2019,406764.0
13990,Somondoco,Boyaca,GRAVAS,2020,493370.0
13991,Somondoco,Boyaca,GRAVAS,2016,1288057.0
13992,Somondoco,Boyaca,GRAVAS,2017,1559095.0
13993,Somondoco,Boyaca,GRAVAS,2018,1355780.0
13994,Somondoco,Boyaca,GRAVAS,2019,163552.0
13995,Somondoco,Boyaca,GRAVAS,2020,623656.0
13996,Sora,Boyaca,CALIZAS,2012,185712.0
13997,Sora,Boyaca,CALIZAS,2013,73510.0
13998,Sora,Boyaca,RECEBO,2019,59709.0
13999,Sora,Boyaca,RECEBO,2017,94486.0
14000,Sora,Boyaca,RECEBO,2019,70948.0
14001,Sora,Boyaca,RECEBO,2017,55150.0
14002,Sora,Boyaca,GRAVAS,2019,297281.0
14003,Sora,Boyaca,GRAVAS,2021,1232410.0
14004,Sora,Boyaca,GRAVAS,2017,217801.0
14005,Sora,Boyaca,GRAVAS,2019,423311.0
14006,Sora,Boyaca,GRAVAS,2021,1359722.0
14007,Sora,Boyaca,GRAVAS,2019,461794.0
14008,Sora,Boyaca,GRAVAS,2020,241650.0
14009,Sora,Boyaca,GRAVAS,2017,254102.0
14010,Sora,Boyaca,GRAVAS,2018,363002.0
14011,Sora,Boyaca,GRAVAS,2019,509897.0
14012,Sora,Boyaca,GRAVAS,2020,443023.0
14013,Sotaquira,Boyaca,CARBON,2019,2210205.0
14014,Sotaquira,Boyaca,ARCILLA,2012,760049.0
14015,Sotaquira,Boyaca,ARCILLA,2014,32187.0
14016,Sotaquira,Boyaca,ARCILLA,2015,2338692.0
14017,Sotaquira,Boyaca,ARCILLA,2016,100923.0
14018,Sotaquira,Boyaca,ARCILLAS CERAMICAS,2018,1861201.0
14019,Sotaquira,Boyaca,ARCILLAS CERAMICAS,2019,1972446.0
14020,Sotaquira,Boyaca,ARCILLAS CERAMICAS,2020,1758596.0
14021,Sotaquira,Boyaca,ARCILLAS CERAMICAS,2021,2650000.0
14022,Sotaquira,Boyaca,ARCILLAS CERAMICAS,2019,2165164.0
14023,Sotaquira,Boyaca,ARCILLAS CERAMICAS,2020,859560.0
14024,Sotaquira,Boyaca,ARCILLAS CERAMICAS,2013,1704669.0
14025,Sotaquira,Boyaca,ARCILLAS CERAMICAS,2016,4608248.0
14026,Sotaquira,Boyaca,ARCILLAS CERAMICAS,2019,2306570.0
14027,Sotaquira,Boyaca,ARCILLAS CERAMICAS,2020,2580000.0
14028,Sotaquira,Boyaca,ARCILLAS CERAMICAS,2013,2049294.0
14029,Sotaquira,Boyaca,ARCILLAS CERAMICAS,2014,4173705.0
14030,Sotaquira,Boyaca,ARCILLAS CERAMICAS,2015,4752753.0
14031,Sotaquira,Boyaca,ARCILLAS CERAMICAS,2016,4626593.0
14032,Sotaquira,Boyaca,ARCILLAS CERAMICAS,2017,8483444.0
14033,Sotaquira,Boyaca,ARCILLAS CERAMICAS,2018,6010292.0
14034,Sotaquira,Boyaca,ARCILLAS CERAMICAS,2019,2105871.0
14035,Sotaquira,Boyaca,ARCILLAS CERAMICAS,2020,2386481.0
14036,Sotaquira,Boyaca,ARCILLAS MISCELANEAS,2013,2110662.0
14037,Sotaquira,Boyaca,ARCILLAS MISCELANEAS,2018,516895.0
14038,Sotaquira,Boyaca,ARCILLAS MISCELANEAS,2012,30702.0
14039,Sotaquira,Boyaca,ARCILLAS MISCELANEAS,2013,2225259.0
14040,Sotaquira,Boyaca,ARCILLAS MISCELANEAS,2014,4802744.0
14041,Sotaquira,Boyaca,ARENAS,2019,45453.0
14042,Sotaquira,Boyaca,ARENAS,2016,5400.0
14043,Sotaquira,Boyaca,ARENAS,2017,26049.0
14044,Sotaquira,Boyaca,ARENAS,2018,267174.0
14045,Sotaquira,Boyaca,ARENA DE CANTERA,2012,15443.0
14046,Sotaquira,Boyaca,ARENA DE CANTERA,2016,8029.0
14047,Sotaquira,Boyaca,GRAVA DE CANTERA,2016,10705.0
14048,Sotaquira,Boyaca,RECEBO,2019,211253.0
14049,Sotaquira,Boyaca,RECEBO,2021,18703.0
14050,Sotaquira,Boyaca,RECEBO,2016,132308.0
14051,Sotaquira,Boyaca,RECEBO,2019,145000.0
14052,Sotaquira,Boyaca,RECEBO,2013,27056.0
