,Código Departamento,Departamento,Código Entidad,Entidad,Indicador,Dato Numérico,Año
163625,41.0,Huila,41770.0,Suaza,Cobertura de aseo (REC),88.31,2012.0
163626,41.0,Huila,41791.0,Tarqui,Cobertura de aseo (REC),34.07,2012.0
163627,41.0,Huila,41797.0,Tesalia,Cobertura de aseo (REC),58.57,2012.0
163628,41.0,Huila,41799.0,Tello,Cobertura de aseo (REC),68.75,2012.0
163629,41.0,Huila,41801.0,Teruel,Cobertura de aseo (REC),30.59,2012.0
163630,41.0,Huila,41807.0,Timaná,Cobertura de aseo (REC),40.7,2012.0
163631,41.0,Huila,41872.0,Villavieja,Cobertura de aseo (REC),13.96,2012.0
163632,41.0,Huila,41885.0,Yaguará,Cobertura de aseo (REC),83.81,2012.0
163633,25.0,Cundinamarca,25001.0,Agua de Dios,Cobertura de aseo (REC),100.0,2012.0
163634,25.0,Cundinamarca,25019.0,Albán,Cobertura de aseo (REC),100.0,2012.0
163635,25.0,Cundinamarca,25035.0,Anapoima,Cobertura de aseo (REC),38.3,2012.0
163636,25.0,Cundinamarca,25040.0,Anolaima,Cobertura de aseo (REC),39.07,2012.0
163637,25.0,Cundinamarca,25053.0,Arbeláez,Cobertura de aseo (REC),10.56,2012.0
163638,25.0,Cundinamarca,25086.0,Beltrán,Cobertura de aseo (REC),50.45,2012.0
163639,25.0,Cundinamarca,25095.0,Bituima,Cobertura de aseo (REC),7.75,2012.0
163640,25.0,Cundinamarca,25099.0,Bojacá,Cobertura de aseo (REC),56.67,2012.0
163641,25.0,Cundinamarca,25120.0,Cabrera,Cobertura de aseo (REC),14.1,2012.0
163642,25.0,Cundinamarca,25123.0,Cachipay,Cobertura de aseo (REC),43.74,2012.0
163643,25.0,Cundinamarca,25126.0,Cajicá,Cobertura de aseo (REC),99.42,2012.0
163644,25.0,Cundinamarca,25148.0,Caparrapí,Cobertura de aseo (REC),9.39,2012.0
163645,25.0,Cundinamarca,25151.0,Cáqueza,Cobertura de aseo (REC),21.23,2012.0
163646,25.0,Cundinamarca,25154.0,Carmen de Carupa,Cobertura de aseo (REC),17.87,2012.0
163647,25.0,Cundinamarca,25168.0,Chaguaní,Cobertura de aseo (REC),11.06,2012.0
163648,25.0,Cundinamarca,25175.0,Chía,Cobertura de aseo (REC),68.72,2012.0
163649,25.0,Cundinamarca,25178.0,Chipaque,Cobertura de aseo (REC),27.4,2012.0
163650,25.0,Cundinamarca,25181.0,Choachí,Cobertura de aseo (REC),76.32,2012.0
163651,25.0,Cundinamarca,25183.0,Chocontá,Cobertura de aseo (REC),37.21,2012.0
163652,25.0,Cundinamarca,25200.0,Cogua,Cobertura de aseo (REC),30.98,2012.0
163653,25.0,Cundinamarca,25214.0,Cota,Cobertura de aseo (REC),46.75,2012.0
163654,25.0,Cundinamarca,25224.0,Cucunubá,Cobertura de aseo (REC),9.65,2012.0
163655,25.0,Cundinamarca,25245.0,El Colegio,Cobertura de aseo (REC),23.04,2012.0
163656,25.0,Cundinamarca,25258.0,El Peñón,Cobertura de aseo (REC),5.03,2012.0
163657,25.0,Cundinamarca,25260.0,El Rosal,Cobertura de aseo (REC),78.16,2012.0
163658,25.0,Cundinamarca,25269.0,Facatativá,Cobertura de aseo (REC),87.77,2012.0
163659,25.0,Cundinamarca,25279.0,Fómeque,Cobertura de aseo (REC),18.35,2012.0
163660,25.0,Cundinamarca,25281.0,Fosca,Cobertura de aseo (REC),18.37,2012.0
163661,25.0,Cundinamarca,25286.0,Funza,Cobertura de aseo (REC),80.09,2012.0
163662,25.0,Cundinamarca,25288.0,Fúquene,Cobertura de aseo (REC),11.99,2012.0
163664,25.0,Cundinamarca,25293.0,Gachalá,Cobertura de aseo (REC),6.84,2012.0
163665,25.0,Cundinamarca,25295.0,Gachancipá,Cobertura de aseo (REC),50.24,2012.0
163666,25.0,Cundinamarca,25297.0,Gachetá,Cobertura de aseo (REC),14.15,2012.0
163667,25.0,Cundinamarca,25299.0,Gama,Cobertura de aseo (REC),6.41,2012.0
163668,25.0,Cundinamarca,25307.0,Girardot,Cobertura de aseo (REC),13.52,2012.0
163669,25.0,Cundinamarca,25312.0,Granada,Cobertura de aseo (REC),36.19,2012.0
163670,25.0,Cundinamarca,25317.0,Guachetá,Cobertura de aseo (REC),67.66,2012.0
163671,25.0,Cundinamarca,25320.0,Guaduas,Cobertura de aseo (REC),12.66,2012.0
163672,25.0,Cundinamarca,25322.0,Guasca,Cobertura de aseo (REC),56.1,2012.0
163673,25.0,Cundinamarca,25324.0,Guataquí,Cobertura de aseo (REC),53.86,2012.0
163674,25.0,Cundinamarca,25326.0,Guatavita,Cobertura de aseo (REC),15.07,2012.0
163675,25.0,Cundinamarca,25328.0,Guayabal de Síquima,Cobertura de aseo (REC),18.59,2012.0
163676,25.0,Cundinamarca,25335.0,Guayabetal,Cobertura de aseo (REC),28.5,2012.0
163677,25.0,Cundinamarca,25339.0,Gutiérrez,Cobertura de aseo (REC),19.29,2012.0
163678,25.0,Cundinamarca,25368.0,Jerusalén,Cobertura de aseo (REC),25.84,2012.0
163679,25.0,Cundinamarca,25372.0,Junín,Cobertura de aseo (REC),1.07,2012.0
163680,25.0,Cundinamarca,25377.0,La Calera,Cobertura de aseo (REC),15.53,2012.0
163681,25.0,Cundinamarca,25386.0,La Mesa,Cobertura de aseo (REC),27.53,2012.0
163682,25.0,Cundinamarca,25394.0,La Palma,Cobertura de aseo (REC),28.43,2012.0
163683,25.0,Cundinamarca,25398.0,La Peña,Cobertura de aseo (REC),8.95,2012.0
163684,25.0,Cundinamarca,25402.0,La Vega,Cobertura de aseo (REC),31.0,2012.0
163685,25.0,Cundinamarca,25407.0,Lenguazaque,Cobertura de aseo (REC),8.63,2012.0
163686,25.0,Cundinamarca,25426.0,Machetá,Cobertura de aseo (REC),6.84,2012.0
163687,25.0,Cundinamarca,25430.0,Madrid,Cobertura de aseo (REC),75.31,2012.0
163688,25.0,Cundinamarca,25436.0,Manta,Cobertura de aseo (REC),18.88,2012.0
163689,25.0,Cundinamarca,25438.0,Medina,Cobertura de aseo (REC),61.05,2012.0
163690,25.0,Cundinamarca,25473.0,Mosquera,Cobertura de aseo (REC),97.4,2012.0
163691,25.0,Cundinamarca,25483.0,Nariño,Cobertura de aseo (REC),90.14,2012.0
163692,25.0,Cundinamarca,25486.0,Nemocón,Cobertura de aseo (REC),26.08,2012.0
163693,25.0,Cundinamarca,25488.0,Nilo,Cobertura de aseo (REC),19.27,2012.0
163694,25.0,Cundinamarca,25489.0,Nimaima,Cobertura de aseo (REC),29.22,2012.0
163695,25.0,Cundinamarca,25491.0,Nocaima,Cobertura de aseo (REC),35.35,2012.0
163696,25.0,Cundinamarca,25506.0,Venecia,Cobertura de aseo (REC),19.12,2012.0
163697,25.0,Cundinamarca,25513.0,Pacho,Cobertura de aseo (REC),51.44,2012.0
163698,25.0,Cundinamarca,25518.0,Paime,Cobertura de aseo (REC),30.31,2012.0
163699,25.0,Cundinamarca,25524.0,Pandi,Cobertura de aseo (REC),24.08,2012.0
163700,25.0,Cundinamarca,25530.0,Paratebueno,Cobertura de aseo (REC),38.3,2012.0
163701,25.0,Cundinamarca,25535.0,Pasca,Cobertura de aseo (REC),61.32,2012.0
163702,25.0,Cundinamarca,25572.0,Puerto Salgar,Cobertura de aseo (REC),51.91,2012.0
163703,25.0,Cundinamarca,25580.0,Pulí,Cobertura de aseo (REC),2.14,2012.0
163704,25.0,Cundinamarca,25592.0,Quebradanegra,Cobertura de aseo (REC),22.84,2012.0
163705,25.0,Cundinamarca,25594.0,Quetame,Cobertura de aseo (REC),90.93,2012.0
163706,25.0,Cundinamarca,25596.0,Quipile,Cobertura de aseo (REC),5.21,2012.0
163707,25.0,Cundinamarca,25599.0,Apulo,Cobertura de aseo (REC),19.34,2012.0
163708,25.0,Cundinamarca,25612.0,Ricaurte,Cobertura de aseo (REC),65.43,2012.0
163709,25.0,Cundinamarca,25645.0,San Antonio del Tequendama,Cobertura de aseo (REC),9.34,2012.0
163710,25.0,Cundinamarca,25649.0,San Bernardo,Cobertura de aseo (REC),15.66,2012.0
163711,25.0,Cundinamarca,25653.0,San Cayetano,Cobertura de aseo (REC),5.39,2012.0
163712,25.0,Cundinamarca,25658.0,San Francisco,Cobertura de aseo (REC),19.74,2012.0
163713,25.0,Cundinamarca,25662.0,San Juan de Río Seco,Cobertura de aseo (REC),37.44,2012.0
163714,25.0,Cundinamarca,25718.0,Sasaima,Cobertura de aseo (REC),7.66,2012.0
163715,25.0,Cundinamarca,25736.0,Sesquilé,Cobertura de aseo (REC),78.07,2012.0
163716,25.0,Cundinamarca,25740.0,Sibaté,Cobertura de aseo (REC),62.72,2012.0
163717,25.0,Cundinamarca,25743.0,Silvania,Cobertura de aseo (REC),0.0,2012.0
163718,25.0,Cundinamarca,25745.0,Simijaca,Cobertura de aseo (REC),38.69,2012.0
163719,25.0,Cundinamarca,25754.0,Soacha,Cobertura de aseo (REC),56.93,2012.0
163720,25.0,Cundinamarca,25758.0,Sopó,Cobertura de aseo (REC),75.39,2012.0
163721,25.0,Cundinamarca,25769.0,Subachoque,Cobertura de aseo (REC),41.97,2012.0
163722,25.0,Cundinamarca,25772.0,Suesca,Cobertura de aseo (REC),99.97,2012.0
163723,25.0,Cundinamarca,25777.0,Supatá,Cobertura de aseo (REC),14.98,2012.0
163724,25.0,Cundinamarca,25779.0,Susa,Cobertura de aseo (REC),24.45,2012.0
163725,25.0,Cundinamarca,25781.0,Sutatausa,Cobertura de aseo (REC),28.22,2012.0
163726,25.0,Cundinamarca,25785.0,Tabio,Cobertura de aseo (REC),29.33,2012.0
163727,25.0,Cundinamarca,25793.0,Tausa,Cobertura de aseo (REC),13.18,2012.0
163728,25.0,Cundinamarca,25797.0,Tena,Cobertura de aseo (REC),6.15,2012.0
163729,25.0,Cundinamarca,25799.0,Tenjo,Cobertura de aseo (REC),98.18,2012.0
163730,25.0,Cundinamarca,25805.0,Tibacuy,Cobertura de aseo (REC),6.54,2012.0
163731,25.0,Cundinamarca,25807.0,Tibirita,Cobertura de aseo (REC),2.71,2012.0
163732,25.0,Cundinamarca,25815.0,Tocaima,Cobertura de aseo (REC),100.0,2012.0
163733,25.0,Cundinamarca,25817.0,Tocancipá,Cobertura de aseo (REC),0.0,2012.0
163734,25.0,Cundinamarca,25823.0,Topaipí,Cobertura de aseo (REC),8.83,2012.0
163735,25.0,Cundinamarca,25839.0,Ubalá,Cobertura de aseo (REC),2.84,2012.0
163736,25.0,Cundinamarca,25841.0,Ubaque,Cobertura de aseo (REC),47.55,2012.0
163737,25.0,Cundinamarca,25843.0,Villa de San Diego de Ubate,Cobertura de aseo (REC),64.36,2012.0
163738,25.0,Cundinamarca,25845.0,Une,Cobertura de aseo (REC),18.48,2012.0
163739,25.0,Cundinamarca,25851.0,Útica,Cobertura de aseo (REC),44.11,2012.0
163740,25.0,Cundinamarca,25862.0,Vergara,Cobertura de aseo (REC),5.89,2012.0
163741,25.0,Cundinamarca,25867.0,Vianí,Cobertura de aseo (REC),37.39,2012.0
163742,25.0,Cundinamarca,25871.0,Villagómez,Cobertura de aseo (REC),24.03,2012.0
163743,25.0,Cundinamarca,25873.0,Villapinzón,Cobertura de aseo (REC),13.3,2012.0
163744,25.0,Cundinamarca,25899.0,Zipaquirá,Cobertura de aseo (REC),90.75,2012.0
163745,25.0,Cundinamarca,25875.0,Villeta,Cobertura de aseo (REC),34.67,2012.0
163746,25.0,Cundinamarca,25878.0,Viotá,Cobertura de aseo (REC),12.91,2012.0
163747,25.0,Cundinamarca,25885.0,Yacopí,Cobertura de aseo (REC),12.01,2012.0
163748,25.0,Cundinamarca,25898.0,Zipacón,Cobertura de aseo (REC),29.47,2012.0
163749,23.0,Córdoba,23068.0,Ayapel,Cobertura de aseo (REC),51.08,2012.0
163750,23.0,Córdoba,23079.0,Buenavista,Cobertura de aseo (REC),43.12,2012.0
163751,23.0,Córdoba,23090.0,Canalete,Cobertura de aseo (REC),43.39,2012.0
163752,23.0,Córdoba,23162.0,Cereté,Cobertura de aseo (REC),53.05,2012.0
163754,23.0,Córdoba,23182.0,Chinú,Cobertura de aseo (REC),63.08,2012.0
163755,23.0,Córdoba,23189.0,Ciénaga de Oro,Cobertura de aseo (REC),34.23,2012.0
163756,23.0,Córdoba,23300.0,Cotorra,Cobertura de aseo (REC),85.33,2012.0
163757,23.0,Córdoba,23350.0,La Apartada,Cobertura de aseo (REC),67.77,2012.0
163758,23.0,Córdoba,23417.0,Lorica,Cobertura de aseo (REC),34.17,2012.0
163759,23.0,Córdoba,23419.0,Los Córdobas,Cobertura de aseo (REC),20.13,2012.0
163760,23.0,Córdoba,23464.0,Momil,Cobertura de aseo (REC),54.05,2012.0
163761,23.0,Córdoba,23466.0,Montelíbano,Cobertura de aseo (REC),78.88,2012.0
163762,23.0,Córdoba,23500.0,Moñitos,Cobertura de aseo (REC),52.77,2012.0
163763,23.0,Córdoba,23555.0,Planeta Rica,Cobertura de aseo (REC),71.35,2012.0
163764,23.0,Córdoba,23570.0,Pueblo Nuevo,Cobertura de aseo (REC),52.59,2012.0
163766,23.0,Córdoba,23580.0,Puerto Libertador,Cobertura de aseo (REC),31.06,2012.0
163767,23.0,Córdoba,23586.0,Purísima,Cobertura de aseo (REC),51.72,2012.0
163768,23.0,Córdoba,23660.0,Sahagún,Cobertura de aseo (REC),57.47,2012.0
163769,23.0,Córdoba,23670.0,San Andrés Sotavento,Cobertura de aseo (REC),27.93,2012.0
163770,23.0,Córdoba,23672.0,San Antero,Cobertura de aseo (REC),72.13,2012.0
163771,23.0,Córdoba,23675.0,San Bernardo del Viento,Cobertura de aseo (REC),0.0,2012.0
163772,23.0,Córdoba,23678.0,San Carlos,Cobertura de aseo (REC),33.76,2012.0
163773,23.0,Córdoba,23682.0,San José de Ure,Cobertura de aseo (REC),0.0,2012.0
163774,23.0,Córdoba,23686.0,San Pelayo,Cobertura de aseo (REC),16.85,2012.0
163775,23.0,Córdoba,23855.0,Valencia,Cobertura de aseo (REC),60.55,2012.0
163776,23.0,Córdoba,23807.0,Tierralta,Cobertura de aseo (REC),48.58,2012.0
163777,23.0,Córdoba,23815.0,Tuchín,Cobertura de aseo (REC),0.0,2012.0
163778,20.0,Cesar,20011.0,Aguachica,Cobertura de aseo (REC),89.05,2012.0
163779,20.0,Cesar,20013.0,Agustín Codazzi,Cobertura de aseo (REC),59.63,2012.0
163780,20.0,Cesar,20032.0,Astrea,Cobertura de aseo (REC),94.05,2012.0
163781,20.0,Cesar,20045.0,Becerril,Cobertura de aseo (REC),73.51,2012.0
163782,20.0,Cesar,20060.0,Bosconia,Cobertura de aseo (REC),59.13,2012.0
163784,20.0,Cesar,20178.0,Chiriguaná,Cobertura de aseo (REC),30.92,2012.0
163785,20.0,Cesar,20228.0,Curumaní,Cobertura de aseo (REC),49.1,2012.0
163786,20.0,Cesar,20238.0,El Copey,Cobertura de aseo (REC),0.0,2012.0
163787,20.0,Cesar,20250.0,El Paso,Cobertura de aseo (REC),80.42,2012.0
163788,20.0,Cesar,20295.0,Gamarra,Cobertura de aseo (REC),60.92,2012.0
163789,20.0,Cesar,20310.0,González,Cobertura de aseo (REC),32.83,2012.0
163790,20.0,Cesar,20383.0,La Gloria,Cobertura de aseo (REC),72.9,2012.0
163791,20.0,Cesar,20400.0,La Jagua de Ibirico,Cobertura de aseo (REC),9.66,2012.0
163793,20.0,Cesar,20517.0,Pailitas,Cobertura de aseo (REC),54.89,2012.0
163794,20.0,Cesar,20550.0,Pelaya,Cobertura de aseo (REC),21.91,2012.0
163795,20.0,Cesar,20570.0,Pueblo Bello,Cobertura de aseo (REC),50.03,2012.0
163796,20.0,Cesar,20614.0,Río de Oro,Cobertura de aseo (REC),27.0,2012.0
163797,20.0,Cesar,20621.0,La Paz,Cobertura de aseo (REC),41.83,2012.0
163798,20.0,Cesar,20710.0,San Alberto,Cobertura de aseo (REC),100.0,2012.0
163799,20.0,Cesar,20750.0,San Diego,Cobertura de aseo (REC),29.55,2012.0
163800,20.0,Cesar,20770.0,San Martín,Cobertura de aseo (REC),65.25,2012.0
163801,20.0,Cesar,20787.0,Tamalameque,Cobertura de aseo (REC),0.0,2012.0
163803,19.0,Cauca,19050.0,Argelia,Cobertura de aseo (REC),10.07,2012.0
163804,19.0,Cauca,19075.0,Balboa,Cobertura de aseo (REC),28.42,2012.0
163805,19.0,Cauca,19100.0,Bolívar,Cobertura de aseo (REC),6.25,2012.0
163806,19.0,Cauca,19110.0,Buenos Aires,Cobertura de aseo (REC),0.0,2012.0
163807,19.0,Cauca,19130.0,Cajibío,Cobertura de aseo (REC),15.56,2012.0
163808,19.0,Cauca,19137.0,Caldono,Cobertura de aseo (REC),5.78,2012.0
163809,19.0,Cauca,19142.0,Caloto,Cobertura de aseo (REC),15.92,2012.0
163810,19.0,Cauca,19212.0,Corinto,Cobertura de aseo (REC),43.79,2012.0
163811,19.0,Cauca,19256.0,El Tambo,Cobertura de aseo (REC),12.11,2012.0
163812,19.0,Cauca,19290.0,Florencia,Cobertura de aseo (REC),24.31,2012.0
163813,19.0,Cauca,19300.0,Guachené,Cobertura de aseo (REC),19.0,2012.0
163814,19.0,Cauca,19318.0,Guapi,Cobertura de aseo (REC),89.63,2012.0
163815,19.0,Cauca,19355.0,Inzá,Cobertura de aseo (REC),7.56,2012.0
163816,19.0,Cauca,19364.0,Jambaló,Cobertura de aseo (REC),35.93,2012.0
163817,19.0,Cauca,19392.0,La Sierra,Cobertura de aseo (REC),12.66,2012.0
163818,19.0,Cauca,19397.0,La Vega,Cobertura de aseo (REC),11.63,2012.0
163819,19.0,Cauca,19418.0,López,Cobertura de aseo (REC),44.1,2012.0
163820,19.0,Cauca,19450.0,Mercaderes,Cobertura de aseo (REC),33.53,2012.0
163821,19.0,Cauca,19455.0,Miranda,Cobertura de aseo (REC),73.92,2012.0
163822,19.0,Cauca,19473.0,Morales,Cobertura de aseo (REC),6.9,2012.0
163823,19.0,Cauca,19513.0,Padilla,Cobertura de aseo (REC),100.0,2012.0
163824,19.0,Cauca,19517.0,Paéz,Cobertura de aseo (REC),27.44,2012.0
163825,19.0,Cauca,19532.0,Patía,Cobertura de aseo (REC),67.87,2012.0
163826,19.0,Cauca,19533.0,Piamonte,Cobertura de aseo (REC),42.45,2012.0
163827,19.0,Cauca,19548.0,Piendamó,Cobertura de aseo (REC),28.0,2012.0
163828,19.0,Cauca,19573.0,Puerto Tejada,Cobertura de aseo (REC),61.34,2012.0
163829,19.0,Cauca,19585.0,Puracé,Cobertura de aseo (REC),22.4,2012.0
163830,19.0,Cauca,19622.0,Rosas,Cobertura de aseo (REC),7.23,2012.0
163831,19.0,Cauca,19693.0,San Sebastián,Cobertura de aseo (REC),27.06,2012.0
163832,19.0,Cauca,19698.0,Santander de Quilichao,Cobertura de aseo (REC),45.61,2012.0
163833,19.0,Cauca,19701.0,Santa Rosa,Cobertura de aseo (REC),12.01,2012.0
163835,19.0,Cauca,19760.0,Sotará,Cobertura de aseo (REC),8.66,2012.0
163836,19.0,Cauca,19780.0,Suárez,Cobertura de aseo (REC),16.71,2012.0
163837,19.0,Cauca,19785.0,Sucre,Cobertura de aseo (REC),14.82,2012.0
163838,19.0,Cauca,19807.0,Timbío,Cobertura de aseo (REC),30.35,2012.0
163839,19.0,Cauca,19809.0,Timbiquí,Cobertura de aseo (REC),36.43,2012.0
163842,19.0,Cauca,19824.0,Totoró,Cobertura de aseo (REC),6.33,2012.0
163843,18.0,Caquetá,18860.0,Valparaíso,Cobertura de aseo (REC),21.24,2012.0
163844,18.0,Caquetá,18756.0,Solano,Cobertura de aseo (REC),85.1,2012.0
163845,18.0,Caquetá,18785.0,Solita,Cobertura de aseo (REC),66.6,2012.0
163846,18.0,Caquetá,18479.0,Morelia,Cobertura de aseo (REC),37.2,2012.0
163847,18.0,Caquetá,18592.0,Puerto Rico,Cobertura de aseo (REC),99.97,2012.0
163848,18.0,Caquetá,18610.0,San José del Fragua,Cobertura de aseo (REC),99.83,2012.0
163849,18.0,Caquetá,18753.0,San Vicente del Caguán,Cobertura de aseo (REC),51.18,2012.0
163850,18.0,Caquetá,18029.0,Albania,Cobertura de aseo (REC),65.03,2012.0
163851,18.0,Caquetá,18094.0,Belén de Los Andaquíes,Cobertura de aseo (REC),98.98,2012.0
163852,18.0,Caquetá,18150.0,Cartagena del Chairá,Cobertura de aseo (REC),100.0,2012.0
163853,18.0,Caquetá,18205.0,Curillo,Cobertura de aseo (REC),30.73,2012.0
163854,18.0,Caquetá,18247.0,El Doncello,Cobertura de aseo (REC),96.72,2012.0
163855,18.0,Caquetá,18256.0,El Paujil,Cobertura de aseo (REC),68.91,2012.0
163856,18.0,Caquetá,18410.0,La Montañita,Cobertura de aseo (REC),38.01,2012.0
163857,18.0,Caquetá,18460.0,Milán,Cobertura de aseo (REC),99.08,2012.0
163858,17.0,Caldas,17013.0,Aguadas,Cobertura de aseo (REC),43.97,2012.0
163860,17.0,Caldas,17050.0,Aranzazu,Cobertura de aseo (REC),37.01,2012.0
163861,17.0,Caldas,17088.0,Belalcázar,Cobertura de aseo (REC),39.35,2012.0
163863,17.0,Caldas,17272.0,Filadelfia,Cobertura de aseo (REC),100.0,2012.0
163864,17.0,Caldas,17380.0,La Dorada,Cobertura de aseo (REC),100.0,2012.0
163865,17.0,Caldas,17388.0,La Merced,Cobertura de aseo (REC),34.84,2012.0
163866,17.0,Caldas,17433.0,Manzanares,Cobertura de aseo (REC),41.45,2012.0
163867,17.0,Caldas,17442.0,Marmato,Cobertura de aseo (REC),24.89,2012.0
163869,17.0,Caldas,17446.0,Marulanda,Cobertura de aseo (REC),39.61,2012.0
163870,17.0,Caldas,17486.0,Neira,Cobertura de aseo (REC),32.49,2012.0
163872,17.0,Caldas,17513.0,Pácora,Cobertura de aseo (REC),39.84,2012.0
163873,17.0,Caldas,17524.0,Palestina,Cobertura de aseo (REC),100.0,2012.0
163874,17.0,Caldas,17541.0,Pensilvania,Cobertura de aseo (REC),18.87,2012.0
163875,17.0,Caldas,17614.0,Riosucio,Cobertura de aseo (REC),59.24,2012.0
163876,17.0,Caldas,17616.0,Risaralda,Cobertura de aseo (REC),0.07,2012.0
163877,17.0,Caldas,17653.0,Salamina,Cobertura de aseo (REC),43.85,2012.0
163878,17.0,Caldas,17662.0,Samaná,Cobertura de aseo (REC),13.68,2012.0
163879,17.0,Caldas,17665.0,San José,Cobertura de aseo (REC),13.6,2012.0
163880,17.0,Caldas,17777.0,Supía,Cobertura de aseo (REC),45.98,2012.0
163881,17.0,Caldas,17877.0,Viterbo,Cobertura de aseo (REC),87.28,2012.0
163882,17.0,Caldas,17867.0,Victoria,Cobertura de aseo (REC),43.81,2012.0
163883,17.0,Caldas,17873.0,Villamaría,Cobertura de aseo (REC),47.39,2012.0
163884,5.0,Antioquia,5002.0,Abejorral,Cobertura de aseo (REC),100.0,2012.0
163885,5.0,Antioquia,5004.0,Abriaquí,Cobertura de aseo (REC),100.0,2012.0
163886,5.0,Antioquia,5021.0,Alejandría,Cobertura de aseo (REC),31.67,2012.0
163887,5.0,Antioquia,5030.0,Amagá,Cobertura de aseo (REC),81.7,2012.0
163888,5.0,Antioquia,5031.0,Amalfi,Cobertura de aseo (REC),53.67,2012.0
163889,5.0,Antioquia,5034.0,Andes,Cobertura de aseo (REC),57.83,2012.0
163890,5.0,Antioquia,5036.0,Angelópolis,Cobertura de aseo (REC),44.5,2012.0
163891,5.0,Antioquia,5038.0,Angostura,Cobertura de aseo (REC),14.88,2012.0
163892,5.0,Antioquia,5040.0,Anorí,Cobertura de aseo (REC),37.23,2012.0
163893,5.0,Antioquia,5042.0,Santafé de Antioquia,Cobertura de aseo (REC),54.92,2012.0
163894,5.0,Antioquia,5044.0,Anzá,Cobertura de aseo (REC),12.95,2012.0
163895,5.0,Antioquia,5045.0,Apartadó,Cobertura de aseo (REC),74.86,2012.0
163896,5.0,Antioquia,5051.0,Arboletes,Cobertura de aseo (REC),40.09,2012.0
163897,5.0,Antioquia,5055.0,Argelia,Cobertura de aseo (REC),100.0,2012.0
163898,5.0,Antioquia,5059.0,Armenia,Cobertura de aseo (REC),32.62,2012.0
163899,5.0,Antioquia,5079.0,Barbosa,Cobertura de aseo (REC),39.27,2012.0
163900,5.0,Antioquia,5086.0,Belmira,Cobertura de aseo (REC),31.55,2012.0
163901,5.0,Antioquia,5088.0,Bello,Cobertura de aseo (REC),100.0,2012.0
163902,5.0,Antioquia,5091.0,Betania,Cobertura de aseo (REC),33.48,2012.0
163903,5.0,Antioquia,5093.0,Betulia,Cobertura de aseo (REC),33.86,2012.0
163904,5.0,Antioquia,5101.0,Ciudad Bolívar,Cobertura de aseo (REC),63.81,2012.0
163905,5.0,Antioquia,5107.0,Briceño,Cobertura de aseo (REC),27.65,2012.0
163907,5.0,Antioquia,5120.0,Cáceres,Cobertura de aseo (REC),95.58,2012.0
163908,5.0,Antioquia,5125.0,Caicedo,Cobertura de aseo (REC),25.5,2012.0
163909,5.0,Antioquia,5129.0,Caldas,Cobertura de aseo (REC),88.33,2012.0
163910,5.0,Antioquia,5134.0,Campamento,Cobertura de aseo (REC),64.38,2012.0
163911,5.0,Antioquia,5138.0,Cañasgordas,Cobertura de aseo (REC),99.85,2012.0
163912,5.0,Antioquia,5142.0,Caracolí,Cobertura de aseo (REC),59.54,2012.0
163913,5.0,Antioquia,5145.0,Caramanta,Cobertura de aseo (REC),25.07,2012.0
163914,5.0,Antioquia,5147.0,Carepa,Cobertura de aseo (REC),0.0,2012.0
163915,5.0,Antioquia,5148.0,El Carmen de Viboral,Cobertura de aseo (REC),54.8,2012.0
163916,5.0,Antioquia,5150.0,Carolina,Cobertura de aseo (REC),81.32,2012.0
163917,5.0,Antioquia,5154.0,Caucasia,Cobertura de aseo (REC),97.89,2012.0
163918,5.0,Antioquia,5172.0,Chigorodó,Cobertura de aseo (REC),93.77,2012.0
163919,5.0,Antioquia,5190.0,Cisneros,Cobertura de aseo (REC),74.89,2012.0
163920,5.0,Antioquia,5197.0,Cocorná,Cobertura de aseo (REC),25.53,2012.0
163921,5.0,Antioquia,5206.0,Concepción,Cobertura de aseo (REC),22.16,2012.0
163922,5.0,Antioquia,5209.0,Concordia,Cobertura de aseo (REC),30.53,2012.0
163923,5.0,Antioquia,5212.0,Copacabana,Cobertura de aseo (REC),73.14,2012.0
163924,5.0,Antioquia,5234.0,Dabeiba,Cobertura de aseo (REC),41.1,2012.0
163925,5.0,Antioquia,5237.0,Don Matías,Cobertura de aseo (REC),92.0,2012.0
163926,5.0,Antioquia,5240.0,Ebéjico,Cobertura de aseo (REC),19.0,2012.0
163927,5.0,Antioquia,5250.0,El Bagre,Cobertura de aseo (REC),59.16,2012.0
163928,5.0,Antioquia,5264.0,Entrerrios,Cobertura de aseo (REC),61.11,2012.0
163929,5.0,Antioquia,5266.0,Envigado,Cobertura de aseo (REC),100.0,2012.0
163930,5.0,Antioquia,5282.0,Fredonia,Cobertura de aseo (REC),29.51,2012.0
163931,5.0,Antioquia,5284.0,Frontino,Cobertura de aseo (REC),48.92,2012.0
163932,5.0,Antioquia,5306.0,Giraldo,Cobertura de aseo (REC),23.03,2012.0
163933,5.0,Antioquia,5308.0,Girardota,Cobertura de aseo (REC),80.53,2012.0
163934,5.0,Antioquia,5310.0,Gómez Plata,Cobertura de aseo (REC),100.0,2012.0
163935,5.0,Antioquia,5313.0,Granada,Cobertura de aseo (REC),39.42,2012.0
163936,5.0,Antioquia,5315.0,Guadalupe,Cobertura de aseo (REC),31.98,2012.0
163937,5.0,Antioquia,5318.0,Guarne,Cobertura de aseo (REC),35.8,2012.0
163938,5.0,Antioquia,5321.0,Guatapé,Cobertura de aseo (REC),72.84,2012.0
