,Código Departamento,Departamento,Código Entidad,Entidad,Indicador,Dato Numérico,Año
43122,66.0,Risaralda,66001.0,Pereira,MDM,"80,44",2020.0
43123,66.0,Risaralda,66045.0,Apía,MDM,"48,28",2020.0
43124,66.0,Risaralda,66075.0,Balboa,MDM,"70,82",2020.0
43125,66.0,Risaralda,66088.0,Belén de Umbría,MDM,"55,06",2020.0
43126,66.0,Risaralda,66170.0,Dosquebradas,MDM,"68,79",2020.0
43127,66.0,Risaralda,66318.0,Guática,MDM,"27,46",2020.0
43128,66.0,Risaralda,66383.0,La Celia,MDM,"52,27",2020.0
43129,66.0,Risaralda,66400.0,La Virginia,MDM,"55,67",2020.0
43130,66.0,Risaralda,66440.0,Marsella,MDM,"49,58",2020.0
43131,66.0,Risaralda,66456.0,Mistrató,MDM,"54,04",2020.0
43132,66.0,Risaralda,66572.0,Pueblo Rico,MDM,"47,99",2020.0
43133,66.0,Risaralda,66594.0,Quinchía,MDM,"57,79",2020.0
43134,66.0,Risaralda,66682.0,Santa Rosa de Cabal,MDM,"52,74",2020.0
43135,68.0,Santander,68001.0,Bucaramanga,MDM,"76,47",2020.0
43136,68.0,Santander,68013.0,Aguada,MDM,"27,04",2020.0
43137,68.0,Santander,68020.0,Albania,MDM,"56,65",2020.0
43138,68.0,Santander,68051.0,Aratoca,MDM,"46,59",2020.0
43139,68.0,Santander,68077.0,Barbosa,MDM,"52,58",2020.0
43140,68.0,Santander,68079.0,Barichara,MDM,"63,50",2020.0
43141,68.0,Santander,68081.0,Barrancabermeja,MDM,"49,22",2020.0
43142,68.0,Santander,68092.0,Betulia,MDM,"62,73",2020.0
43143,68.0,Santander,68101.0,Bolívar,MDM,"44,20",2020.0
43144,68.0,Santander,68121.0,Cabrera,MDM,"40,81",2020.0
43145,68.0,Santander,68132.0,California,MDM,"44,75",2020.0
43146,68.0,Santander,68147.0,Capitanejo,MDM,"50,16",2020.0
43147,68.0,Santander,68152.0,Carcasí,MDM,"51,43",2020.0
43148,68.0,Santander,68160.0,Cepitá,MDM,"20,24",2020.0
43149,68.0,Santander,68162.0,Cerrito,MDM,"43,91",2020.0
43150,68.0,Santander,68167.0,Charalá,MDM,"38,04",2020.0
43151,68.0,Santander,68169.0,Charta,MDM,"40,87",2020.0
43152,68.0,Santander,68176.0,Chima,MDM,"50,98",2020.0
43153,68.0,Santander,68179.0,Chipatá,MDM,"60,65",2020.0
43154,68.0,Santander,68190.0,Cimitarra,MDM,"60,75",2020.0
43155,68.0,Santander,68207.0,Concepción,MDM,"53,28",2020.0
43156,68.0,Santander,68209.0,Confines,MDM,"53,21",2020.0
43157,68.0,Santander,68211.0,Contratación,MDM,"29,30",2020.0
43158,68.0,Santander,68217.0,Coromoro,MDM,"53,30",2020.0
43159,68.0,Santander,68229.0,Curití,MDM,"56,58",2020.0
43160,68.0,Santander,68235.0,El Carmen de Chucurí,MDM,"24,19",2020.0
43161,68.0,Santander,68245.0,El Guacamayo,MDM,"29,12",2020.0
43162,68.0,Santander,68250.0,El Peñón,MDM,"42,48",2020.0
43163,68.0,Santander,68255.0,El Playón,MDM,"24,55",2020.0
43164,68.0,Santander,68264.0,Encino,MDM,"45,10",2020.0
43165,68.0,Santander,68266.0,Enciso,MDM,"47,03",2020.0
43166,68.0,Santander,68271.0,Florián,MDM,"49,97",2020.0
43167,68.0,Santander,68276.0,Floridablanca,MDM,"79,75",2020.0
43168,68.0,Santander,68296.0,Galán,MDM,"60,94",2020.0
43169,68.0,Santander,68298.0,Gámbita,MDM,"53,47",2020.0
43170,68.0,Santander,68307.0,Girón,MDM,"70,41",2020.0
43171,68.0,Santander,68318.0,Guaca,MDM,"39,95",2020.0
43172,68.0,Santander,68320.0,Guadalupe,MDM,"59,52",2020.0
43173,68.0,Santander,68322.0,Guapotá,MDM,"50,37",2020.0
43174,68.0,Santander,68324.0,Guavatá,MDM,"34,14",2020.0
43175,68.0,Santander,68327.0,Güepsa,MDM,"37,62",2020.0
43176,68.0,Santander,68344.0,Hato,MDM,"29,15",2020.0
43177,68.0,Santander,68368.0,Jesús María,MDM,"55,70",2020.0
43178,68.0,Santander,68370.0,Jordán,MDM,"46,81",2020.0
43179,68.0,Santander,68377.0,La Belleza,MDM,"50,55",2020.0
43180,68.0,Santander,68385.0,Landázuri,MDM,"40,96",2020.0
43181,68.0,Santander,68397.0,La Paz,MDM,"44,33",2020.0
43182,68.0,Santander,68406.0,Lebrija,MDM,"56,42",2020.0
43183,68.0,Santander,68418.0,Los Santos,MDM,"55,68",2020.0
43184,68.0,Santander,68425.0,Macaravita,MDM,"51,34",2020.0
43185,68.0,Santander,68432.0,Málaga,MDM,"48,79",2020.0
43186,68.0,Santander,68444.0,Matanza,MDM,"35,39",2020.0
43187,68.0,Santander,68464.0,Mogotes,MDM,"44,18",2020.0
43188,68.0,Santander,68468.0,Molagavita,MDM,"43,24",2020.0
43189,68.0,Santander,68498.0,Ocamonte,MDM,"56,97",2020.0
43190,68.0,Santander,68500.0,Oiba,MDM,"30,06",2020.0
43191,68.0,Santander,68502.0,Onzaga,MDM,"50,46",2020.0
43192,68.0,Santander,68522.0,Palmar,MDM,"50,88",2020.0
43193,68.0,Santander,68524.0,Palmas del Socorro,MDM,"56,07",2020.0
43194,68.0,Santander,68533.0,Páramo,MDM,"37,84",2020.0
43195,68.0,Santander,68547.0,Piedecuesta,MDM,"43,13",2020.0
43196,68.0,Santander,68549.0,Pinchote,MDM,"57,45",2020.0
43197,68.0,Santander,68572.0,Puente Nacional,MDM,"67,23",2020.0
43198,68.0,Santander,68573.0,Puerto Parra,MDM,"49,20",2020.0
43199,68.0,Santander,68575.0,Puerto Wilches,MDM,"52,38",2020.0
43200,68.0,Santander,68615.0,Rionegro,MDM,"52,40",2020.0
43201,68.0,Santander,68655.0,Sabana de Torres,MDM,"37,99",2020.0
43202,68.0,Santander,68669.0,San Andrés,MDM,"64,18",2020.0
43203,68.0,Santander,68673.0,San Benito,MDM,"46,62",2020.0
43204,68.0,Santander,68679.0,San Gil,MDM,"63,42",2020.0
43205,68.0,Santander,68682.0,San Joaquín,MDM,"47,27",2020.0
43206,68.0,Santander,68684.0,San José de Miranda,MDM,"56,07",2020.0
43207,68.0,Santander,68686.0,San Miguel,MDM,"45,21",2020.0
43208,68.0,Santander,68689.0,San Vicente de Chucurí,MDM,"38,56",2020.0
43209,68.0,Santander,68705.0,Santa Bárbara,MDM,"42,13",2020.0
43210,68.0,Santander,68720.0,Santa Helena del Opón,MDM,"45,66",2020.0
43211,68.0,Santander,68745.0,Simacota,MDM,"54,48",2020.0
43212,68.0,Santander,68755.0,Socorro,MDM,"66,10",2020.0
43213,68.0,Santander,68770.0,Suaita,MDM,"62,70",2020.0
43214,68.0,Santander,68773.0,Sucre,MDM,"48,25",2020.0
43215,68.0,Santander,68780.0,Suratá,MDM,"47,80",2020.0
43216,68.0,Santander,68820.0,Tona,MDM,"38,69",2020.0
43217,68.0,Santander,68855.0,Valle de San José,MDM,"57,92",2020.0
43218,68.0,Santander,68861.0,Vélez,MDM,"58,53",2020.0
43219,68.0,Santander,68867.0,Vetas,MDM,"50,34",2020.0
43220,68.0,Santander,68895.0,Zapatoca,MDM,"35,46",2020.0
43221,68.0,Santander,68872.0,Villanueva,MDM,"55,81",2020.0
43222,63.0,Quindío,63272.0,Filandia,MDM,"64,08",2020.0
43223,63.0,Quindío,63302.0,Génova,MDM,"51,92",2020.0
43224,63.0,Quindío,63401.0,La Tebaida,MDM,"68,31",2020.0
43225,63.0,Quindío,63470.0,Montenegro,MDM,"55,80",2020.0
43226,63.0,Quindío,63548.0,Pijao,MDM,"49,25",2020.0
43227,63.0,Quindío,63594.0,Quimbaya,MDM,"65,92",2020.0
43228,63.0,Quindío,63690.0,Salento,MDM,"69,32",2020.0
43229,63.0,Quindío,63001.0,Armenia,MDM,"71,67",2020.0
43230,63.0,Quindío,63111.0,Buenavista,MDM,"63,80",2020.0
43231,63.0,Quindío,63130.0,Calarcá,MDM,"54,22",2020.0
43232,63.0,Quindío,63190.0,Circasia,MDM,"59,77",2020.0
43233,63.0,Quindío,63212.0,Córdoba,MDM,"59,28",2020.0
43234,52.0,Nariño,52381.0,La Florida,MDM,"51,62",2020.0
43235,52.0,Nariño,52385.0,La Llanada,MDM,"36,66",2020.0
43236,52.0,Nariño,52390.0,La Tola,MDM,"42,34",2020.0
43237,52.0,Nariño,52399.0,La Unión,MDM,"54,09",2020.0
43238,52.0,Nariño,52405.0,Leiva,MDM,"45,62",2020.0
43239,52.0,Nariño,52411.0,Linares,MDM,"57,44",2020.0
43240,52.0,Nariño,52418.0,Los Andes,MDM,"47,12",2020.0
43241,52.0,Nariño,52427.0,Magüi,MDM,"44,35",2020.0
43242,52.0,Nariño,52435.0,Mallama,MDM,"46,43",2020.0
43243,52.0,Nariño,52473.0,Mosquera,MDM,"30,35",2020.0
43245,52.0,Nariño,52490.0,Olaya Herrera,MDM,"45,60",2020.0
43246,52.0,Nariño,52506.0,Ospina,MDM,"29,81",2020.0
43247,52.0,Nariño,52520.0,Francisco Pizarro,MDM,"54,40",2020.0
43248,52.0,Nariño,52540.0,Policarpa,MDM,"57,00",2020.0
43249,52.0,Nariño,52560.0,Potosí,MDM,"48,31",2020.0
43250,52.0,Nariño,52565.0,Providencia,MDM,"46,55",2020.0
43251,52.0,Nariño,52573.0,Puerres,MDM,"30,92",2020.0
43252,52.0,Nariño,52585.0,Pupiales,MDM,"48,82",2020.0
43253,52.0,Nariño,52612.0,Ricaurte,MDM,"39,33",2020.0
43254,52.0,Nariño,52621.0,Roberto Payán,MDM,"36,76",2020.0
43255,52.0,Nariño,52678.0,Samaniego,MDM,"30,58",2020.0
43256,52.0,Nariño,52683.0,Sandoná,MDM,"50,85",2020.0
43257,52.0,Nariño,52685.0,San Bernardo,MDM,"49,21",2020.0
43258,52.0,Nariño,52687.0,San Lorenzo,MDM,"43,65",2020.0
43259,52.0,Nariño,52693.0,San Pablo,MDM,"50,64",2020.0
43260,52.0,Nariño,52694.0,San Pedro de Cartago,MDM,"45,53",2020.0
43261,52.0,Nariño,52696.0,Santa Bárbara,MDM,"40,97",2020.0
43262,52.0,Nariño,52699.0,Santacruz,MDM,"41,44",2020.0
43263,52.0,Nariño,52720.0,Sapuyes,MDM,"27,21",2020.0
43264,52.0,Nariño,52786.0,Taminango,MDM,"50,14",2020.0
43265,52.0,Nariño,52788.0,Tangua,MDM,"56,04",2020.0
43266,52.0,Nariño,52835.0,San Andrés de Tumaco,MDM,"44,56",2020.0
43267,52.0,Nariño,52838.0,Túquerres,MDM,"53,77",2020.0
43268,52.0,Nariño,52885.0,Yacuanquer,MDM,"41,31",2020.0
43269,52.0,Nariño,52001.0,Pasto,MDM,"59,53",2020.0
43270,52.0,Nariño,52019.0,Albán,MDM,"59,40",2020.0
43271,52.0,Nariño,52022.0,Aldana,MDM,"34,31",2020.0
43272,52.0,Nariño,52036.0,Ancuyá,MDM,"43,96",2020.0
43273,52.0,Nariño,52051.0,Arboleda,MDM,"29,67",2020.0
43274,52.0,Nariño,52079.0,Barbacoas,MDM,"47,07",2020.0
43275,52.0,Nariño,52083.0,Belén,MDM,"46,99",2020.0
43276,52.0,Nariño,52110.0,Buesaco,MDM,"50,95",2020.0
43277,52.0,Nariño,52203.0,Colón,MDM,"53,25",2020.0
43278,52.0,Nariño,52207.0,Consacá,MDM,"45,91",2020.0
43279,52.0,Nariño,52210.0,Contadero,MDM,"55,74",2020.0
43280,52.0,Nariño,52215.0,Córdoba,MDM,"47,19",2020.0
43281,52.0,Nariño,52224.0,Cuaspud,MDM,"28,95",2020.0
43282,52.0,Nariño,52227.0,Cumbal,MDM,"42,94",2020.0
43283,52.0,Nariño,52233.0,Cumbitara,MDM,"47,58",2020.0
43284,52.0,Nariño,52240.0,Chachagüí,MDM,"65,08",2020.0
43285,52.0,Nariño,52250.0,El Charco,MDM,"45,09",2020.0
43286,52.0,Nariño,52254.0,El Peñol,MDM,"47,54",2020.0
43287,52.0,Nariño,52256.0,El Rosario,MDM,"44,99",2020.0
43288,52.0,Nariño,52258.0,El Tablón de Gómez,MDM,"44,80",2020.0
43289,52.0,Nariño,52260.0,El Tambo,MDM,"47,04",2020.0
43290,52.0,Nariño,52287.0,Funes,MDM,"31,24",2020.0
43291,52.0,Nariño,52317.0,Guachucal,MDM,"49,14",2020.0
43292,52.0,Nariño,52320.0,Guaitarilla,MDM,"49,41",2020.0
43293,52.0,Nariño,52323.0,Gualmatán,MDM,"58,12",2020.0
43294,52.0,Nariño,52352.0,Iles,MDM,"30,77",2020.0
43295,52.0,Nariño,52354.0,Imués,MDM,"46,73",2020.0
43296,52.0,Nariño,52356.0,Ipiales,MDM,"36,98",2020.0
43297,52.0,Nariño,52378.0,La Cruz,MDM,"46,86",2020.0
43298,54.0,Norte de Santander,54001.0,Cúcuta,MDM,"64,24",2020.0
43299,54.0,Norte de Santander,54003.0,Ábrego,MDM,"45,13",2020.0
43300,54.0,Norte de Santander,54051.0,Arboledas,MDM,"56,30",2020.0
43301,54.0,Norte de Santander,54099.0,Bochalema,MDM,"53,10",2020.0
43302,54.0,Norte de Santander,54109.0,Bucarasica,MDM,"50,40",2020.0
43303,54.0,Norte de Santander,54125.0,Cácota,MDM,"54,13",2020.0
43304,54.0,Norte de Santander,54128.0,Cachirá,MDM,"49,06",2020.0
43305,54.0,Norte de Santander,54172.0,Chinácota,MDM,"56,47",2020.0
43306,54.0,Norte de Santander,54174.0,Chitagá,MDM,"42,48",2020.0
43307,54.0,Norte de Santander,54206.0,Convención,MDM,"53,10",2020.0
43308,54.0,Norte de Santander,54223.0,Cucutilla,MDM,"46,88",2020.0
43309,54.0,Norte de Santander,54239.0,Durania,MDM,"59,11",2020.0
43310,54.0,Norte de Santander,54245.0,El Carmen,MDM,"44,17",2020.0
43311,54.0,Norte de Santander,54250.0,El Tarra,MDM,"38,36",2020.0
43312,54.0,Norte de Santander,54261.0,El Zulia,MDM,"58,82",2020.0
43313,54.0,Norte de Santander,54313.0,Gramalote,MDM,"44,39",2020.0
43314,54.0,Norte de Santander,54344.0,Hacarí,MDM,"33,48",2020.0
43315,54.0,Norte de Santander,54347.0,Herrán,MDM,"49,34",2020.0
43316,54.0,Norte de Santander,54377.0,Labateca,MDM,"50,40",2020.0
43317,54.0,Norte de Santander,54385.0,La Esperanza,MDM,"47,28",2020.0
43318,54.0,Norte de Santander,54398.0,La Playa,MDM,"48,99",2020.0
43319,54.0,Norte de Santander,54405.0,Los Patios,MDM,"53,97",2020.0
43320,54.0,Norte de Santander,54418.0,Lourdes,MDM,"52,58",2020.0
43321,54.0,Norte de Santander,54480.0,Mutiscua,MDM,"51,64",2020.0
43322,54.0,Norte de Santander,54498.0,Ocaña,MDM,"50,81",2020.0
43323,54.0,Norte de Santander,54518.0,Pamplona,MDM,"62,60",2020.0
43324,54.0,Norte de Santander,54520.0,Pamplonita,MDM,"47,35",2020.0
43325,54.0,Norte de Santander,54553.0,Puerto Santander,MDM,"52,65",2020.0
43326,54.0,Norte de Santander,54599.0,Ragonvalia,MDM,"48,11",2020.0
43327,54.0,Norte de Santander,54660.0,Salazar,MDM,"45,99",2020.0
43328,54.0,Norte de Santander,54670.0,San Calixto,MDM,"41,67",2020.0
43329,54.0,Norte de Santander,54673.0,San Cayetano,MDM,"49,87",2020.0
43330,54.0,Norte de Santander,54680.0,Santiago,MDM,"52,72",2020.0
43331,54.0,Norte de Santander,54720.0,Sardinata,MDM,"39,05",2020.0
43332,54.0,Norte de Santander,54743.0,Silos,MDM,"50,61",2020.0
43333,54.0,Norte de Santander,54800.0,Teorama,MDM,"53,43",2020.0
43334,54.0,Norte de Santander,54810.0,Tibú,MDM,"53,58",2020.0
43335,54.0,Norte de Santander,54820.0,Toledo,MDM,"62,71",2020.0
43336,54.0,Norte de Santander,54871.0,Villa Caro,MDM,"55,07",2020.0
43337,54.0,Norte de Santander,54874.0,Villa del Rosario,MDM,"51,72",2020.0
43338,50.0,Meta,50683.0,San Juan de Arama,MDM,"52,19",2020.0
43339,50.0,Meta,50686.0,San Juanito,MDM,"49,79",2020.0
43340,50.0,Meta,50711.0,Vistahermosa,MDM,"49,15",2020.0
43341,50.0,Meta,50689.0,San Martín,MDM,"52,80",2020.0
43342,50.0,Meta,50001.0,Villavicencio,MDM,"63,93",2020.0
43343,50.0,Meta,50006.0,Acacías,MDM,"64,10",2020.0
43344,50.0,Meta,50110.0,Barranca de Upía,MDM,"54,82",2020.0
43345,50.0,Meta,50124.0,Cabuyaro,MDM,"65,55",2020.0
43346,50.0,Meta,50150.0,Castilla La Nueva,MDM,"65,10",2020.0
43347,50.0,Meta,50223.0,Cubarral,MDM,"54,05",2020.0
43348,50.0,Meta,50226.0,Cumaral,MDM,"63,47",2020.0
43349,50.0,Meta,50245.0,El Calvario,MDM,"47,22",2020.0
43350,50.0,Meta,50251.0,El Castillo,MDM,"53,95",2020.0
43351,50.0,Meta,50270.0,El Dorado,MDM,"39,26",2020.0
43352,50.0,Meta,50287.0,Fuente de Oro,MDM,"53,98",2020.0
43353,50.0,Meta,50313.0,Granada,MDM,"64,56",2020.0
43354,50.0,Meta,50318.0,Guamal,MDM,"62,36",2020.0
43355,50.0,Meta,50325.0,Mapiripán,MDM,"49,52",2020.0
43356,50.0,Meta,50330.0,Mesetas,MDM,"42,34",2020.0
43357,50.0,Meta,50350.0,La Macarena,MDM,"48,41",2020.0
43358,50.0,Meta,50370.0,Uribe,MDM,"48,35",2020.0
43359,50.0,Meta,50400.0,Lejanías,MDM,"62,32",2020.0
43360,50.0,Meta,50450.0,Puerto Concordia,MDM,"67,12",2020.0
43361,50.0,Meta,50568.0,Puerto Gaitán,MDM,"62,40",2020.0
43362,50.0,Meta,50573.0,Puerto López,MDM,"58,01",2020.0
43363,50.0,Meta,50577.0,Puerto Lleras,MDM,"54,00",2020.0
43364,50.0,Meta,50590.0,Puerto Rico,MDM,"50,35",2020.0
43365,50.0,Meta,50606.0,Restrepo,MDM,"73,22",2020.0
43366,50.0,Meta,50680.0,San Carlos de Guaroa,MDM,"71,36",2020.0
43367,44.0,La Guajira,44001.0,Riohacha,MDM,"53,44",2020.0
43368,44.0,La Guajira,44035.0,Albania,MDM,"66,28",2020.0
43369,44.0,La Guajira,44078.0,Barrancas,MDM,"29,49",2020.0
43370,44.0,La Guajira,44090.0,Dibulla,MDM,"47,82",2020.0
43371,44.0,La Guajira,44098.0,Distracción,MDM,"39,43",2020.0
43372,44.0,La Guajira,44110.0,El Molino,MDM,"49,03",2020.0
43373,44.0,La Guajira,44279.0,Fonseca,MDM,"26,78",2020.0
43374,44.0,La Guajira,44378.0,Hatonuevo,MDM,"56,17",2020.0
43375,44.0,La Guajira,44420.0,La Jagua del Pilar,MDM,"44,51",2020.0
43376,44.0,La Guajira,44430.0,Maicao,MDM,"56,97",2020.0
43377,44.0,La Guajira,44560.0,Manaure,MDM,"47,41",2020.0
43378,44.0,La Guajira,44650.0,San Juan del Cesar,MDM,"32,41",2020.0
43379,44.0,La Guajira,44847.0,Uribia,MDM,"43,71",2020.0
43380,44.0,La Guajira,44855.0,Urumita,MDM,"47,42",2020.0
43381,44.0,La Guajira,44874.0,Villanueva,MDM,"30,47",2020.0
43382,47.0,Magdalena,47001.0,Santa Marta,MDM,"59,92",2020.0
43383,47.0,Magdalena,47030.0,Algarrobo,MDM,"51,51",2020.0
43384,47.0,Magdalena,47053.0,Aracataca,MDM,"26,95",2020.0
43385,47.0,Magdalena,47058.0,Ariguaní,MDM,"31,74",2020.0
43386,47.0,Magdalena,47161.0,Cerro San Antonio,MDM,"28,45",2020.0
43387,47.0,Magdalena,47170.0,Chibolo,MDM,"21,68",2020.0
43388,47.0,Magdalena,47189.0,Ciénaga,MDM,"34,54",2020.0
43389,47.0,Magdalena,47205.0,Concordia,MDM,"44,97",2020.0
43390,47.0,Magdalena,47245.0,El Banco,MDM,"32,89",2020.0
43391,47.0,Magdalena,47258.0,El Piñón,MDM,"27,17",2020.0
43392,47.0,Magdalena,47268.0,El Retén,MDM,"24,63",2020.0
43393,47.0,Magdalena,47288.0,Fundación,MDM,"31,81",2020.0
43394,47.0,Magdalena,47318.0,Guamal,MDM,"44,27",2020.0
43395,47.0,Magdalena,47460.0,Nueva Granada,MDM,"31,29",2020.0
43396,47.0,Magdalena,47541.0,Pedraza,MDM,"30,39",2020.0
43397,47.0,Magdalena,47545.0,Pijiño del Carmen,MDM,"48,70",2020.0
43398,47.0,Magdalena,47551.0,Pivijay,MDM,"55,16",2020.0
43399,47.0,Magdalena,47555.0,Plato,MDM,"46,60",2020.0
43400,47.0,Magdalena,47570.0,Puebloviejo,MDM,"37,41",2020.0
43401,47.0,Magdalena,47605.0,Remolino,MDM,"37,01",2020.0
43402,47.0,Magdalena,47660.0,Sabanas de San Ángel,MDM,"34,01",2020.0
43403,47.0,Magdalena,47675.0,Salamina,MDM,"28,31",2020.0
43404,47.0,Magdalena,47692.0,San Sebastián de Buenavista,MDM,"27,33",2020.0
43405,47.0,Magdalena,47703.0,San Zenón,MDM,"32,13",2020.0
43406,47.0,Magdalena,47707.0,Santa Ana,MDM,"35,58",2020.0
43407,47.0,Magdalena,47720.0,Santa Bárbara de Pinto,MDM,"51,12",2020.0
43408,47.0,Magdalena,47745.0,Sitionuevo,MDM,"55,27",2020.0
43409,47.0,Magdalena,47798.0,Tenerife,MDM,"43,35",2020.0
43410,47.0,Magdalena,47960.0,Zapayán,MDM,"26,63",2020.0
43411,47.0,Magdalena,47980.0,Zona Bananera,MDM,"31,07",2020.0
43412,25.0,Cundinamarca,25019.0,Albán,MDM,"56,94",2020.0
43413,25.0,Cundinamarca,25035.0,Anapoima,MDM,"67,44",2020.0
43414,25.0,Cundinamarca,25040.0,Anolaima,MDM,"51,65",2020.0
43415,25.0,Cundinamarca,25001.0,Agua de Dios,MDM,"49,38",2020.0
43416,25.0,Cundinamarca,25053.0,Arbeláez,MDM,"45,57",2020.0
43417,25.0,Cundinamarca,25086.0,Beltrán,MDM,"48,40",2020.0
43418,25.0,Cundinamarca,25095.0,Bituima,MDM,"42,41",2020.0
43419,25.0,Cundinamarca,25099.0,Bojacá,MDM,"60,32",2020.0
43420,25.0,Cundinamarca,25120.0,Cabrera,MDM,"41,55",2020.0
43421,25.0,Cundinamarca,25123.0,Cachipay,MDM,"53,92",2020.0
43422,25.0,Cundinamarca,25126.0,Cajicá,MDM,"78,17",2020.0
43423,25.0,Cundinamarca,25148.0,Caparrapí,MDM,"51,06",2020.0
43424,25.0,Cundinamarca,25151.0,Cáqueza,MDM,"43,32",2020.0
43425,25.0,Cundinamarca,25154.0,Carmen de Carupa,MDM,"62,01",2020.0
43426,25.0,Cundinamarca,25168.0,Chaguaní,MDM,"48,97",2020.0
43427,25.0,Cundinamarca,25175.0,Chía,MDM,"74,52",2020.0
43428,25.0,Cundinamarca,25178.0,Chipaque,MDM,"56,26",2020.0
43429,25.0,Cundinamarca,25181.0,Choachí,MDM,"62,23",2020.0
43430,25.0,Cundinamarca,25183.0,Chocontá,MDM,"52,61",2020.0
43431,25.0,Cundinamarca,25200.0,Cogua,MDM,"70,23",2020.0
43432,25.0,Cundinamarca,25214.0,Cota,MDM,"69,25",2020.0
43433,25.0,Cundinamarca,25224.0,Cucunubá,MDM,"48,20",2020.0
43434,25.0,Cundinamarca,25245.0,El Colegio,MDM,"59,71",2020.0
43435,25.0,Cundinamarca,25258.0,El Peñón,MDM,"38,85",2020.0
43436,25.0,Cundinamarca,25260.0,El Rosal,MDM,"48,26",2020.0
43437,25.0,Cundinamarca,25269.0,Facatativá,MDM,"63,49",2020.0
43438,25.0,Cundinamarca,25279.0,Fómeque,MDM,"52,77",2020.0
43439,25.0,Cundinamarca,25281.0,Fosca,MDM,"54,74",2020.0
43440,25.0,Cundinamarca,25286.0,Funza,MDM,"74,47",2020.0
43441,25.0,Cundinamarca,25288.0,Fúquene,MDM,"56,19",2020.0
43442,25.0,Cundinamarca,25290.0,Fusagasugá,MDM,"67,08",2020.0
43443,25.0,Cundinamarca,25293.0,Gachalá,MDM,"53,72",2020.0
43444,25.0,Cundinamarca,25295.0,Gachancipá,MDM,"66,92",2020.0
43445,25.0,Cundinamarca,25297.0,Gachetá,MDM,"48,26",2020.0
43446,25.0,Cundinamarca,25299.0,Gama,MDM,"48,95",2020.0
43447,25.0,Cundinamarca,25307.0,Girardot,MDM,"74,18",2020.0
43448,25.0,Cundinamarca,25312.0,Granada,MDM,"64,91",2020.0
43449,25.0,Cundinamarca,25317.0,Guachetá,MDM,"33,72",2020.0
43450,25.0,Cundinamarca,25320.0,Guaduas,MDM,"57,17",2020.0
43451,25.0,Cundinamarca,25322.0,Guasca,MDM,"67,94",2020.0
43452,25.0,Cundinamarca,25324.0,Guataquí,MDM,"57,38",2020.0
43453,25.0,Cundinamarca,25326.0,Guatavita,MDM,"49,38",2020.0
43454,25.0,Cundinamarca,25328.0,Guayabal de Síquima,MDM,"53,54",2020.0
43455,25.0,Cundinamarca,25335.0,Guayabetal,MDM,"52,44",2020.0
43456,25.0,Cundinamarca,25339.0,Gutiérrez,MDM,"61,25",2020.0
43457,25.0,Cundinamarca,25368.0,Jerusalén,MDM,"52,07",2020.0
43458,25.0,Cundinamarca,25372.0,Junín,MDM,"43,14",2020.0
43459,25.0,Cundinamarca,25377.0,La Calera,MDM,"68,42",2020.0
43460,25.0,Cundinamarca,25386.0,La Mesa,MDM,"67,31",2020.0
43461,25.0,Cundinamarca,25394.0,La Palma,MDM,"50,99",2020.0
43462,25.0,Cundinamarca,25398.0,La Peña,MDM,"57,15",2020.0
43463,25.0,Cundinamarca,25402.0,La Vega,MDM,"63,63",2020.0
43464,25.0,Cundinamarca,25407.0,Lenguazaque,MDM,"57,01",2020.0
43465,25.0,Cundinamarca,25426.0,Machetá,MDM,"39,85",2020.0
43466,25.0,Cundinamarca,25430.0,Madrid,MDM,"60,72",2020.0
43467,25.0,Cundinamarca,25436.0,Manta,MDM,"50,50",2020.0
43468,25.0,Cundinamarca,25438.0,Medina,MDM,"54,38",2020.0
43469,25.0,Cundinamarca,25473.0,Mosquera,MDM,"80,10",2020.0
43470,25.0,Cundinamarca,25483.0,Nariño,MDM,"64,46",2020.0
43471,25.0,Cundinamarca,25486.0,Nemocón,MDM,"68,63",2020.0
43472,25.0,Cundinamarca,25488.0,Nilo,MDM,"73,81",2020.0
43473,25.0,Cundinamarca,25489.0,Nimaima,MDM,"43,20",2020.0
43474,25.0,Cundinamarca,25491.0,Nocaima,MDM,"57,10",2020.0
43475,25.0,Cundinamarca,25506.0,Venecia,MDM,"47,04",2020.0
43476,25.0,Cundinamarca,25513.0,Pacho,MDM,"64,19",2020.0
43477,25.0,Cundinamarca,25518.0,Paime,MDM,"48,18",2020.0
43478,25.0,Cundinamarca,25524.0,Pandi,MDM,"48,22",2020.0
43479,25.0,Cundinamarca,25530.0,Paratebueno,MDM,"56,86",2020.0
43480,25.0,Cundinamarca,25535.0,Pasca,MDM,"46,89",2020.0
43481,25.0,Cundinamarca,25572.0,Puerto Salgar,MDM,"67,30",2020.0
43482,25.0,Cundinamarca,25580.0,Pulí,MDM,"47,50",2020.0
43483,25.0,Cundinamarca,25592.0,Quebradanegra,MDM,"53,81",2020.0
43484,25.0,Cundinamarca,25594.0,Quetame,MDM,"51,47",2020.0
43485,25.0,Cundinamarca,25596.0,Quipile,MDM,"40,12",2020.0
43486,25.0,Cundinamarca,25599.0,Apulo,MDM,"55,43",2020.0
43487,25.0,Cundinamarca,25612.0,Ricaurte,MDM,"75,97",2020.0
43488,25.0,Cundinamarca,25645.0,San Antonio del Tequendama,MDM,"57,80",2020.0
43489,25.0,Cundinamarca,25649.0,San Bernardo,MDM,"48,38",2020.0
